nom,nom_arabe,nom_berbere,type_etablissement,ville,adresse,adresse_arabe,telephone,site_web,note,nombre_avis,statut_ouverture,latitude,longitude,url_google_maps,terme_recherche,photos_count,langues_detectees,date_extraction,horaires_ouverture,avis_recents,services
مركز العلاج التكميلي نارجيس,مركز العلاج التكميلي نارجيس,,Centre de convalescence,Bhalil,"2279+WH6, Fès 30050",,,,"3,2",3,,34.0149494,-4.9810204,https://www.google.com/maps/place/%D9%85%D8%B1%D9%83%D8%B2+%D8%A7%D9%84%D8%B9%D9%84%D8%A7%D8%AC+%D8%A7%D9%84%D8%AA%D9%83%D9%85%D9%8A%D9%84%D9%8A+%D9%86%D8%A7%D8%B1%D8%AC%D9%8A%D8%B3%E2%80%AD/data=!4m7!3m6!1s0xd9f8b003d8106b9:0x72618f0a06754949!8m2!3d34.0149494!4d-4.9810204!16s%2Fg%2F11y2mpdzhf!19sChIJuQaBPQCLnw0RSUl1BgqPYXI?authuser=0&hl=fr&rclk=1,centre réhabilitation,0,arabe|francais,2025-07-06T22:30:44.384858,{},[],[]
Dr Abdellatif Iraqui Houssaini Psychologue Clinicien,,,Cabinet médical,Bhalil,"2° etage, Espace jardin lalla Meryem, Rue Ghassan El Kanafani 7, Fès 30000",,+2125356-54145,,"5,0",42,Fermé ⋅ Ouvre à 09:00 lun.,34.0367069,-5.0002011,https://www.google.com/maps/place/Dr+Abdellatif+Iraqui+Houssaini+Psychologue+Clinicien/data=!4m7!3m6!1s0xd9f8b8046777a33:0x7ec0d1d6b9e5e5f4!8m2!3d34.0367069!4d-5.0002011!16s%2Fg%2F11rkby7wt1!19sChIJM3p3RoCLnw0R9OXludbRwH4?authuser=0&hl=fr&rclk=1,thérapeute,0,francais,2025-07-06T22:31:36.891371,{},[],[]
Cabinet d'ophtalmologie. Dr Bhallil Salima,,,Médecin,Bhalil,"2XPX+8JM, Fès 30050",,+2125356-40110,,"3,5",35,,34.0358389,-5.0009389,https://www.google.com/maps/place/Cabinet+d%27ophtalmologie.+Dr+Bhallil+Salima/data=!4m7!3m6!1s0xd9f8b393a812559:0x517765e189d2f842!8m2!3d34.0358389!4d-5.0009389!16s%2Fg%2F11b6sw_1yv!19sChIJWSWBOjmLnw0RQvjSieFld1E?authuser=0&hl=fr&rclk=1,طبيب نفسي,0,francais,2025-07-06T22:33:51.643353,{},[],[]
Bhalil,,,,Bhalil,,,,,"4,6",4,,33.8512937,-4.8676221,https://www.google.com/maps/place/Bhalil/data=!4m7!3m6!1s0xd9f9aecb8f9f749:0x70d3ef1cfcfb11d8!8m2!3d33.8512937!4d-4.8676221!16s%2Fm%2F02qmq21!19sChIJSff5uOyanw0R2BH7_Bzv03A?authuser=0&hl=fr&rclk=1,ⴰⵎⴰⵙⵙⴰⵏ ⵏ ⵓⵙⴰⵏ,0,francais,2025-07-06T22:41:56.070209,{},[],[]
El Hamdouchi Abdelmalek,,,Clinique psychoneurologique,Bhalil,"Rue Ghassane, Imm. Espace Jardin Lalla Meryem, Fès, Fès-Bouleman, Fès 30070",,+2125359-31522,,"4,2",5,Fermé ⋅ Ouvre à 08:00 lun.,34.0422922,-5.0018543,https://www.google.com/maps/place/El+Hamdouchi+Abdelmalek/data=!4m7!3m6!1s0xd9f8b4f78015615:0xba322af19bd7f997!8m2!3d34.0422922!4d-5.0018543!16s%2Fg%2F11fr7ds36d!19sChIJFVYBeE-Lnw0Rl_nXm_EqMro?authuser=0&hl=fr&rclk=1,دكتور نفسي,0,francais,2025-07-06T22:43:32.142793,{},[],[]
Centre de médecine générale Dr sami ait El mouden,,,Centre médical,Biougra,"Provence, Biougra",,+212666-707000,,"5,0",1,Fermé ⋅ Ouvre à 08:30 lun.,30.2207464,-9.3767761,https://www.google.com/maps/place/Centre+de+m%C3%A9decine+g%C3%A9n%C3%A9rale+Dr+sami+ait+El+mouden/data=!4m7!3m6!1s0xdb3c30058d42483:0x40aa63cc745dd05!8m2!3d30.2207464!4d-9.3767761!16s%2Fg%2F11yd5pkqgs!19sChIJgyTUWADDsw0RBd1FxzymCgQ?authuser=0&hl=fr&rclk=1,psychiatre,0,francais,2025-07-06T22:46:40.571714,{},[],[]
Psychologue Youssef Yemmouni الأخصائي النفسي يوسف يموني,الأخصائي النفسي يوسف يموني,,Psychologue,Biougra,"2ème étage, Elite, Agadir 80000",,+212775-508028,https://www.google.com/url?q=https://yemmouniyoussef.websites.co.in/&opi=79508299&sa=U&ved=0ahUKEwjcmcjbmqmOAxVHRKQEHfRNH4sQ61gIFCgQ&usg=AOvVaw05uWmCPE3q4dnAVhia7BpE,"5,0",11,Fermé ⋅ Ouvre à 09:00 lun.,30.4096777,-9.547868,https://www.google.com/maps/place/Psychologue+Youssef+Yemmouni+%D8%A7%D9%84%D8%A3%D8%AE%D8%B5%D8%A7%D8%A6%D9%8A+%D8%A7%D9%84%D9%86%D9%81%D8%B3%D9%8A+%D9%8A%D9%88%D8%B3%D9%81+%D9%8A%D9%85%D9%88%D9%86%D9%8A%E2%80%AD/data=!4m7!3m6!1s0xdb3c99bb84d12af:0x839885b732ab305!8m2!3d30.4096777!4d-9.547868!16s%2Fg%2F11ltx95tdd!19sChIJrxJNuJvJsw0RBbMqc1uIOQg?authuser=0&hl=fr&rclk=1,psychologue,0,arabe|francais,2025-07-06T22:47:29.329507,{},[],[]
مستعجلات إكرام أوعدي للإسعافات الأولية بيوكرى | Cabinet des Urgences Ikram Ouaddi Biougra | مركز الاسعافات الٱولية بيوكرى,مستعجلات إكرام أوعدي للإسعافات الأولية بيوكرى مركز الاسعافات الٱولية بيوكرى,,Centre de soins ambulatoires,Biougra,"Hay Touama, Rue Oualily, Biougra 87200",,+212781-956560,,"5,0",10,Ouvert 24h/24,30.2123511,-9.3592191,https://www.google.com/maps/place/%D9%85%D8%B3%D8%AA%D8%B9%D8%AC%D9%84%D8%A7%D8%AA+%D8%A5%D9%83%D8%B1%D8%A7%D9%85+%D8%A3%D9%88%D8%B9%D8%AF%D9%8A+%D9%84%D9%84%D8%A5%D8%B3%D8%B9%D8%A7%D9%81%D8%A7%D8%AA+%D8%A7%D9%84%D8%A3%D9%88%D9%84%D9%8A%D8%A9+%D8%A8%D9%8A%D9%88%D9%83%D8%B1%D9%89+%7C+Cabinet+des+Urgences+Ikram+Ouaddi+Biougra+%7C+%D9%85%D8%B1%D9%83%D8%B2+%D8%A7%D9%84%D8%A7%D8%B3%D8%B9%D8%A7%D9%81%D8%A7%D8%AA+%D8%A7%D9%84%D9%B1%D9%88%D9%84%D9%8A%D8%A9+%D8%A8%D9%8A%D9%88%D9%83%D8%B1%D9%89%E2%80%AD/data=!4m7!3m6!1s0xdb3dde06555b1bb:0xb0939ff776656e24!8m2!3d30.2123511!4d-9.3592191!16s%2Fg%2F11ybf99438!19sChIJu7FVZeDdsw0RJG5ldvefk7A?authuser=0&hl=fr&rclk=1,centre addictologie,0,arabe|francais,2025-07-06T22:48:17.152881,{},[],[]
Hopital Biougra,,,Hôpital,Biougra,Biougra,,,,"2,9",26,Ouvert 24h/24,30.2143338,-9.3774357,https://www.google.com/maps/place/Hopital+Biougra/data=!4m7!3m6!1s0xdb3c2b7e3ec66a9:0x74caa7c34d756c7e!8m2!3d30.2143338!4d-9.3774357!16s%2Fg%2F1tg5__8b!19sChIJqWbs47fCsw0Rfmx1TcOnynQ?authuser=0&hl=fr&rclk=1,hôpital psychiatrique,5,francais,2025-07-06T22:50:27.266084,{},[],[]
Clinique du jour biougra مصحة النهار بيوكرى,مصحة النهار بيوكرى,,Service hospitalier,Biougra,"6J7C+XM4, Biougra",,,,"2,9",2,Fermé ⋅ Ouvre à 09:00 lun.,30.2152886,-9.377743,https://www.google.com/maps/place/Clinique+du+jour+biougra+%D9%85%D8%B5%D8%AD%D8%A9+%D8%A7%D9%84%D9%86%D9%87%D8%A7%D8%B1+%D8%A8%D9%8A%D9%88%D9%83%D8%B1%D9%89%E2%80%AD/data=!4m7!3m6!1s0xdb3c34ad97817cb:0x7ee3783f96c87c40!8m2!3d30.2152886!4d-9.377743!16s%2Fg%2F11s9y9nc5l!19sChIJyxd42UrDsw0RQHzIlj94434?authuser=0&hl=fr&rclk=1,clinique psychiatrique,0,arabe|francais,2025-07-06T22:51:15.470270,{},[],[]
Centre de santé,,,Centre de santé communautaire,Biougra,"6J7J+XQH, P1014, Biougra",,,,"5,0",5,,30.2148518,-9.3684284,https://www.google.com/maps/place/Centre+de+sant%C3%A9/data=!4m7!3m6!1s0xdb3c3006f67de77:0xac60ed82983ef26e!8m2!3d30.2148518!4d-9.3684284!16s%2Fg%2F11wpzvn6j1!19sChIJd95nbwDDsw0RbvI-mILtYKw?authuser=0&hl=fr&rclk=1,centre santé mentale,0,francais,2025-07-06T22:52:06.206199,{},[],[]
Centre de Kinésithérapie et physiothérapie Biougra مركز الترويض الطبي بيوكرى,مركز الترويض الطبي بيوكرى,,Kinésithérapeute,Biougra,"les chalets, Avenue Hassan 2, Biougra",,+212767-686411,,"5,0",5,Fermé ⋅ Ouvre à 09:00 lun.,30.2193452,-9.3743766,https://www.google.com/maps/place/Centre+de+Kin%C3%A9sith%C3%A9rapie+et+physioth%C3%A9rapie+Biougra+%D9%85%D8%B1%D9%83%D8%B2+%D8%A7%D9%84%D8%AA%D8%B1%D9%88%D9%8A%D8%B6+%D8%A7%D9%84%D8%B7%D8%A8%D9%8A+%D8%A8%D9%8A%D9%88%D9%83%D8%B1%D9%89%E2%80%AD/data=!4m7!3m6!1s0xdb3c3007aa2043d:0x9dbd7198d873a013!8m2!3d30.2193452!4d-9.3743766!16s%2Fg%2F11y3grhx9v!19sChIJPQSiegDDsw0RE6Bz2JhxvZ0?authuser=0&hl=fr&rclk=1,centre réhabilitation,0,arabe|francais,2025-07-06T22:52:58.676196,{},[],[]
"Naturopathe, Iridologue, thérapeute énergétique Région d'Agadir",,,Conseiller santé,Biougra,"BP 2201 Tarrast Lot RMEL II, Inezgane 80000",,+212610-638399,https://www.google.com/url?q=https://naturopathe-maroc.com/&opi=79508299&sa=U&ved=0ahUKEwiqr8-OnKmOAxUTSvEDHXbLOjwQ61gIEigO&usg=AOvVaw3YRbKvhLYXoIQuMnXfQr4D,"5,0",63,Fermé ⋅ Ouvre à 09:00 lun.,30.3577588,-9.5525986,"https://www.google.com/maps/place/Naturopathe,+Iridologue,+th%C3%A9rapeute+%C3%A9nerg%C3%A9tique+R%C3%A9gion+d%27Agadir/data=!4m7!3m6!1s0xdb3b9c7dca778af:0xb414448d463b026b!8m2!3d30.3577588!4d-9.5525986!16s%2Fg%2F11n7l4d141!19sChIJr3in3Me5sw0RawI7Ro1EFLQ?authuser=0&hl=fr&rclk=1",thérapeute,0,francais,2025-07-06T22:53:47.931726,{},[],[]
Centre dentaire BAY,,,Dentiste,Biougra,"9 Avenue Hassan II, Biougra 87200",,+212660-406074,,"5,0",11,Fermé ⋅ Ouvre à 09:00 lun.,30.2193246,-9.3743317,https://www.google.com/maps/place/Centre+dentaire+BAY/data=!4m7!3m6!1s0xdb3c355a931f887:0xa145f276d935e0d0!8m2!3d30.2193246!4d-9.3743317!16s%2Fg%2F11xg63st0n!19sChIJh_gxqVXDsw0R0OA12XbyRaE?authuser=0&hl=fr&rclk=1,طبيب نفسي,0,francais,2025-07-06T22:55:14.287730,{},[],[]
H,,,Hôpital privé,Biougra,"extension 5, Lotissement annassim, Biougra",,+212 5288-10081,,"5,0",1,Fermé ⋅ Ouvre à 08:00 lun.,30.2157679,-9.37814,https://www.google.com/maps/place/H/data=!4m7!3m6!1s0xdb3c30001599d31:0x44e45faa32d2a4dc!8m2!3d30.2157679!4d-9.37814!16s%2Fg%2F11vq_8bhb7!19sChIJMZ1ZAQDDsw0R3KTSMqpf5EQ?authuser=0&hl=fr&rclk=1,مستشفى نفسي,3,francais,2025-07-06T22:56:42.576797,{},[],[]
Centre d'hémodialyse de biougra مركز تصفية الدم بيوكرى,مركز تصفية الدم بيوكرى,,Service hospitalier,Biougra,"6J7C+XM4, Biougra",,,,"5,0",5,Fermé ⋅ Ouvre à 08:30 lun.,30.2154184,-9.3775636,https://www.google.com/maps/place/Centre+d%27h%C3%A9modialyse+de+biougra+%D9%85%D8%B1%D9%83%D8%B2+%D8%AA%D8%B5%D9%81%D9%8A%D8%A9+%D8%A7%D9%84%D8%AF%D9%85+%D8%A8%D9%8A%D9%88%D9%83%D8%B1%D9%89%E2%80%AD/data=!4m7!3m6!1s0xdb3c3236281e603:0xec303fb61e3bac94!8m2!3d30.2154184!4d-9.3775636!16s%2Fg%2F11s9_1l7w7!19sChIJA-aBYiPDsw0RlKw7HrY_MOw?authuser=0&hl=fr&rclk=1,مركز الصحة النفسية,6,arabe|francais,2025-07-06T22:58:08.345326,{},[],[]
Abdelaziz Sadik,,,Psychiatre,Biougra,"Immeuble Asma, Av. El Mouqwama, Agadir 80000",,+212668-453918,,"5,0",5,,30.4232019,-9.5872775,https://www.google.com/maps/place/Abdelaziz+Sadik/data=!4m7!3m6!1s0xdb3b72e55d89ef3:0xa9bd3ec062072426!8m2!3d30.4232019!4d-9.5872775!16s%2Fg%2F11j8j0p_ht!19sChIJ857YVS63sw0RJiQHYsA-vak?authuser=0&hl=fr&rclk=1,طبيب نفساني,0,francais,2025-07-06T22:58:58.627832,{},[],[]
Centre Psychodev,,,Psychologue,Biougra,"Bureau C310, AGADIR BAY TECHNOPOLE, Bloc C, Agadir 80010",,+2125282-22185,https://www.google.com/url?q=http://www.centrepsychodev.ma/&opi=79508299&sa=U&ved=0ahUKEwiO7O-9namOAxW4Q_EDHci6K4UQ61gIFCgQ&usg=AOvVaw3FriSC9AFsyutjUinrSRiV,"5,0",10,Fermé ⋅ Ouvre à 09:30 lun.,30.4014762,-9.5857054,https://www.google.com/maps/place/Centre+Psychodev/data=!4m7!3m6!1s0xdb3b70893532203:0xe1429d02d0428a3d!8m2!3d30.4014762!4d-9.5857054!16s%2Fg%2F11fry3r2ff!19sChIJAyJTkwi3sw0RPYpC0AKdQuE?authuser=0&hl=fr&rclk=1,معالج نفسي,0,francais,2025-07-06T22:59:53.245657,{},[],[]
مركز الجسور بيوكرى - Al-Jossour Center Biougra,مركز الجسور بيوكرى,,École,Biougra,"3° Etage, IMM Ouchbani, Av Hassan II, Biougra 87200",,+212616-571903,https://www.google.com/url?q=https://www.facebook.com/Centre.Aljossour&opi=79508299&sa=U&ved=0ahUKEwielsbVnamOAxUHRvEDHUjhNSwQ61gIFCgQ&usg=AOvVaw0t7LwbsvQefU9qY2Y-fW3_,"5,0",1,Fermé ⋅ Ouvre à 07:30 lun.,30.219254,-9.3742982,https://www.google.com/maps/place/%D9%85%D8%B1%D9%83%D8%B2+%D8%A7%D9%84%D8%AC%D8%B3%D9%88%D8%B1+%D8%A8%D9%8A%D9%88%D9%83%D8%B1%D9%89+-+Al-Jossour+Center+Biougra%E2%80%AD/data=!4m7!3m6!1s0xdb3c306cef4c9f9:0xb9a63dd83621a98b!8m2!3d30.219254!4d-9.3742982!16s%2Fg%2F11fr048gvz!19sChIJ-cn0zgbDsw0Ri6khNtg9prk?authuser=0&hl=fr&rclk=1,مركز التأهيل,0,arabe|francais,2025-07-06T23:00:45.021748,{},[],[]
CLINIQUE DU REIN,,,Centre de dialyse,Biougra,"166 Boulevard Moulay Abdallah, Biougra 87200",,+212666-948116,https://www.google.com/url?q=https://cliniquedurein.com/&opi=79508299&sa=U&ved=0ahUKEwiY-qfInqmOAxUVVPEDHUE_F5IQ61gIEigO&usg=AOvVaw21PIyBnow11V9nYRTTM-Fy,"1,0",1,Fermé ⋅ Ouvre à 06:00 lun.,30.215358,-9.3750152,https://www.google.com/maps/place/CLINIQUE+DU+REIN/data=!4m7!3m6!1s0xdb3c347055e3c1f:0xa3a9399becbc1358!8m2!3d30.215358!4d-9.3750152!16s%2Fg%2F11ssrdcqqx!19sChIJHzxeBUfDsw0RWBO87Js5qaM?authuser=0&hl=fr&rclk=1,مصحة نفسية,0,francais,2025-07-06T23:04:45.071900,{},[],[]
Centre de santé urbain niveau 2 bni ensar,,,Centre de santé communautaire,Bni Ansar,"5375+49W, Beni Ensar I Aït Nsar",,,,"5,0",5,,35.1628502,-2.9415461,https://www.google.com/maps/place/Centre+de+sant%C3%A9+urbain+niveau+2+bni+ensar/data=!4m7!3m6!1s0xd77a90bc83aab7d:0x68c47637bb7c480c!8m2!3d35.1628502!4d-2.9415461!16s%2Fg%2F11j5__xtdq!19sChIJfas6yAupdw0RDEh8uzd2xGg?authuser=0&hl=fr&rclk=1,centre réhabilitation,0,francais,2025-07-06T23:16:37.110404,{},[],[]
Beni Ensar I Aït Nsar,,,,Bni Ansar,,,,,"4,1",4,,35.2653007,-2.9321911,https://www.google.com/maps/place/Beni+Ensar+I+A%C3%AFt+Nsar/data=!4m7!3m6!1s0xd7708ae84af6125:0x2952c35c2e703f2c!8m2!3d35.2653007!4d-2.9321911!16s%2Fm%2F0b6nnd7!19sChIJJWGvhK4Idw0RLD9wLlzDUik?authuser=0&hl=fr&rclk=1,مستشفى نفسي,0,francais,2025-07-06T23:22:18.560470,{},[],[]
Centre d'Addictologie de Nador,,,Centre médical,Bni Ansar,"534C+FRV Lycée, Nador",,,,"4,3",10,,35.1562311,-2.9279433,https://www.google.com/maps/place/Centre+d%27Addictologie+de+Nador/data=!4m7!3m6!1s0xd77a7dd361cf37d:0x64b426542b254203!8m2!3d35.1562311!4d-2.9279433!16s%2Fg%2F11f1224jxm!19sChIJffMcNt2ndw0RA0IlK1QmtGQ?authuser=0&hl=fr&rclk=1,مركز الصحة النفسية,0,francais,2025-07-06T23:24:42.558097,{},[],[]
Beni Ensar I Aït Nsar رضوان السوسي و كمال,رضوان السوسي و كمال,,Centre commercial,Bni Ansar,Beni Ensar I Aït Nsar,,+212693-868582,,"4,3",12,Ouvert ⋅ Ferme à 01:35,35.2584375,-2.941658,https://www.google.com/maps/place/Beni+Ensar+I+A%C3%AFt+Nsar+%D8%B1%D8%B6%D9%88%D8%A7%D9%86+%D8%A7%D9%84%D8%B3%D9%88%D8%B3%D9%8A+%D9%88+%D9%83%D9%85%D8%A7%D9%84%E2%80%AD/data=!4m7!3m6!1s0xd7707c6c026caf9:0xd3bff9afc33e2be4!8m2!3d35.2584375!4d-2.941658!16s%2Fg%2F11q2sxkd2p!19sChIJ-comwMYHdw0R5Cs-w6_5v9M?authuser=0&hl=fr&rclk=1,مركز التأهيل,0,arabe|francais,2025-07-06T23:27:44.667177,{},[],[]
Corniche Bni Ansar,,,Plage,Bni Ansar,"Unnamed Road, Beni Ensar I Aït Nsar",,+212693-517420,,"4,0",102,,35.2601482,-2.9198603,https://www.google.com/maps/place/Corniche+Bni+Ansar/data=!4m7!3m6!1s0xd7708b659c1e535:0x7565dde315f9b376!8m2!3d35.2601482!4d-2.9198603!16s%2Fg%2F11g5_51wd4!19sChIJNeXBWbYIdw0RdrP5FePdZXU?authuser=0&hl=fr&rclk=1,ⴰⵎⴰⵙⵙⴰⵏ ⵏ ⵓⵙⴰⵏ,0,francais,2025-07-06T23:28:35.893766,{},[],[]
Dr. Evelyne Escoffier,,,Psychiatre,Bni Ansar,Nador,,+2125363-34466,https://www.google.com/url?q=https://psychiatrie-nador.com/&opi=79508299&sa=U&ved=0ahUKEwidpYybpKmOAxVPcfEDHRmZDxUQ61gIESgN&usg=AOvVaw2CXv47O7wJjbeIsc82ZkHR,"4,6",14,Fermé ⋅ Ouvre à 08:00 lun.,35.1710625,-2.9291875,https://www.google.com/maps/place/Dr.+Evelyne+Escoffier/data=!4m7!3m6!1s0xd77a7faf6a21e2b:0xda078f5cc3ee413c!8m2!3d35.1710625!4d-2.9291875!16s%2Fg%2F11c1xpdr3x!19sChIJKx6i9vqndw0RPEHuw1yPB9o?authuser=0&hl=fr&rclk=1,دكتور نفسي,0,francais,2025-07-06T23:29:58.090818,{},[],[]
Dr Mehdia Lebbadi - Psychologue,,,Psychologue,Bni Bouayach,"4 Av. Ben Aboud, Tétouan 93000",,+2125397-11659,,"5,0",11,Fermé ⋅ Ouvre à 10:00 lun.,35.5713823,-5.3733917,https://www.google.com/maps/place/Dr+Mehdia+Lebbadi+-+Psychologue/data=!4m7!3m6!1s0xd0b433de65d5fb5:0xc859a6ce41b0150f!8m2!3d35.5713823!4d-5.3733917!16s%2Fg%2F11ldq03sg6!19sChIJtV9d5j1DCw0RDxWwQc6mWcg?authuser=0&hl=fr&rclk=1,psychologue,0,francais,2025-07-06T23:33:44.938890,{},[],[]
Mosquée Bni Bouayach Centre,,,"3,4 (7) Définitivement fermé",Bni Bouayach,"4525+QVQ, Bni Bouayach",,,,"3,4",7,Définitivement fermé,35.1019716,-3.840278,https://www.google.com/maps/place/Mosqu%C3%A9e+Bni+Bouayach+Centre/data=!4m7!3m6!1s0xd75d3997f416287:0x842e70841abb34aa!8m2!3d35.1019716!4d-3.840278!16s%2Fg%2F11c7t5shvq!19sChIJh2JBf5nTdQ0RqjS7GoRwLoQ?authuser=0&hl=fr&rclk=1,centre addictologie,0,francais,2025-07-06T23:34:33.986359,{},[],[]
Bni Bouayach,,,,Bni Bouayach,,,,,"4,5",4,,35.1019375,-3.8426291,https://www.google.com/maps/place/Bni+Bouayach/data=!4m7!3m6!1s0xd75d38565cab5f9:0x1f41c088c7150079!8m2!3d35.1019375!4d-3.8426291!16s%2Fm%2F09k7c8x!19sChIJ-bXKZYXTdQ0ReQAVx4jAQR8?authuser=0&hl=fr&rclk=1,centre santé mentale,0,francais,2025-07-06T23:37:48.652801,{},[],[]
Sanlam - Centre de Visite Technique Beni Bouayach,,,Agence d'assurance,Bni Bouayach,"Hay bougharm bp 79, Bni Bouayach",,+2125398-04952,https://www.google.com/url?q=https://agences.sanlam.ma/fr/maroc-MA/38024/centre-de-visite-technique-beni-bouayach/details&opi=79508299&sa=U&ved=0ahUKEwjHipuTpqmOAxUWB9sEHXRjAm8Q61gIEigO&usg=AOvVaw0Hc8w62SuJyEdQzPBr1s8z,"5,0",2,Fermé ⋅ Ouvre à 08:30 lun.,35.0985916,-3.839651,https://www.google.com/maps/place/Sanlam+-+Centre+de+Visite+Technique+Beni+Bouayach/data=!4m7!3m6!1s0xd0b877c2ff15467:0xcb988291bd34c9ae!8m2!3d35.0985916!4d-3.839651!16s%2Fg%2F11p5k0zg3m!19sChIJZ1TxL3yHCw0Rrsk0vZGCmMs?authuser=0&hl=fr&rclk=1,centre réhabilitation,0,francais,2025-07-06T23:38:38.966386,{},[],[]
Dr. Meriem Bouslikhane,,,Psychiatre,Bni Bouayach,"Rue Omar Riffi، Résidence Titrit II Immeuble B Etage 1 - N°1, Casablanca 20000",،,+2125224-30354,,"4,3",56,Fermé ⋅ Ouvre à 09:30 lun.,33.5850843,-7.6126896,https://www.google.com/maps/place/Dr.+Meriem+Bouslikhane/data=!4m7!3m6!1s0xda7d29ff91dbae3:0x802b8b7d76334562!8m2!3d33.5850843!4d-7.6126896!16s%2Fg%2F11c5sbr8b9!19sChIJ47od-Z_Spw0RYkUzdn2LK4A?authuser=0&hl=fr&rclk=1,طبيب نفسي,0,francais,2025-07-06T23:42:21.140584,{},[],[]
Cabinet dentaire Dr Bouayadi Youssef,,,Cabinet dentaire,Bni Bouayach,"شارع محمد الخامس, Bni Bouayach 32050",شارع محمد الخامس,+2125398-03016,,"3,7",3,Fermé ⋅ Ouvre à 09:00 lun.,35.1057342,-3.8409087,https://www.google.com/maps/place/Cabinet+dentaire+Dr+Bouayadi+Youssef/data=!4m7!3m6!1s0xd75d30068ab04f1:0xa1533a5dd42c9da0!8m2!3d35.1057342!4d-3.8409087!16s%2Fg%2F11vqh4mhkm!19sChIJ8QSraADTdQ0RoJ0s1F06U6E?authuser=0&hl=fr&rclk=1,عيادة نفسية,0,francais,2025-07-06T23:44:23.110317,{},[],[]
Hôpital,,,Définitivement fermé,Bni Bouayach,"32000,, Al Hoceima 32000",,,,,,Définitivement fermé,35.2389145,-3.9386528,https://www.google.com/maps/place/H%C3%B4pital/data=!4m7!3m6!1s0xd7431878813fec5:0x2e9a8d2152090ad7!8m2!3d35.2389145!4d-3.9386528!16s%2Fg%2F11cr_qq3hv!19sChIJxf4TiIcxdA0R1woJUiGNmi4?authuser=0&hl=fr&rclk=1,مركز الصحة النفسية,2,francais,2025-07-06T23:45:15.858805,{},[],[]
Dr Loubna Bouhaouli,,,Psychiatre,Bni Bouayach,"30 Bd Aïn Taoujtate, Casablanca 20040",,+2125222-72872,,"5,0",4,,33.5951306,-7.6403715,https://www.google.com/maps/place/Dr+Loubna+Bouhaouli/data=!4m7!3m6!1s0xda7d30036ebcb8f:0x5e280b8373ba4add!8m2!3d33.5951306!4d-7.6403715!16s%2Fg%2F11wmv4wjwj!19sChIJj8vrNgDTpw0R3Uq6c4MLKF4?authuser=0&hl=fr&rclk=1,طبيب نفساني,0,francais,2025-07-06T23:46:01.307703,{},[],[]
المايان,المايان,,Psychothérapeute EMDR,Bni Bouayach,"4W3W+CM, Beni Bouhlou",,,,,,,35.1035305,-5.0533026,https://www.google.com/maps/place/%D8%A7%D9%84%D9%85%D8%A7%D9%8A%D8%A7%D9%86%E2%80%AD/data=!4m7!3m6!1s0xd752b0071a8fab5:0x907cc781baf0e19c!8m2!3d35.1035305!4d-5.0533026!16s%2Fg%2F11vx3nw_b9!19sChIJtfqocQArdQ0RnOHwuoHHfJA?authuser=0&hl=fr&rclk=1,معالج نفسي,0,arabe,2025-07-06T23:46:47.889088,{},[],[]
Centre Commercial Bni Bouayach,,,Centre commercial,Bni Bouayach,"4525+WCR, Bni Bouayach",,,,"3,2",48,Fermé ⋅ Ouvre à 08:00 lun.,35.1023614,-3.8414933,https://www.google.com/maps/place/Centre+Commercial+Bni+Bouayach/data=!4m7!3m6!1s0xd75d3990c8f5a39:0xda9f9af90d60a234!8m2!3d35.1023614!4d-3.8414933!16s%2Fg%2F11c56b_yzx!19sChIJOVqPDJnTdQ0RNKJgDfman9o?authuser=0&hl=fr&rclk=1,مركز التأهيل,0,francais,2025-07-06T23:47:38.070026,{},[],[]
Cabinet Dr Nisrine Tariq de psychiatrie adulte pédopsychiatrie et addictologie épilepsies et Electroencephalogram,,,Psychiatre,Bni Chiker,"bureau 10, résidence nouhaila, immeuble 13 Avenue Al Amn, Sidi Slimane 14200",,+212661-895945,,"4,8",22,Fermé ⋅ Ouvre à 09:00 lun.,34.2653533,-5.923027,https://www.google.com/maps/place/Cabinet+Dr+Nisrine+Tariq+de+psychiatrie+adulte+p%C3%A9dopsychiatrie+et+addictologie+%C3%A9pilepsies+et+Electroencephalogram/data=!4m7!3m6!1s0xda09b210bdc8599:0x8e7bf65d12c263bd!8m2!3d34.2653533!4d-5.923027!16s%2Fg%2F11tbttrm7t!19sChIJmYXcCyGboA0RvWPCEl32e44?authuser=0&hl=fr&rclk=1,psychiatre,0,francais,2025-07-06T23:54:23.897083,{},[],[]
Bni chiker,,,Dentiste,Bni Chiker,"Centre, Beni Chiker",,,,"5,0",5,,35.2735291,-3.0150692,https://www.google.com/maps/place/Bni+chiker/data=!4m7!3m6!1s0xd7705bb510fd86b:0x72ac4dc5cd499362!8m2!3d35.2735291!4d-3.0150692!16s%2Fg%2F11tj38p_67!19sChIJa9gPUbsFdw0RYpNJzcVNrHI?authuser=0&hl=fr&rclk=1,psychologue,0,francais,2025-07-06T23:55:11.395342,{},[],[]
